"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0K280","2020-03-22 21:00:00","23.000","204.000","1.900","23.000","0.880","1013.700","","0.000","-99.000","-99.000","-99.000","28.700","","20.200",""
"C0M650","2020-03-22 21:00:00","20.000","276.000","1.000","23.300","0.850","1012.500","","0.000","-99.000","-99.000","-99.000","28.000","","20.800",""
"C0S910","2020-03-22 21:00:00","212.000","246.000","5.300","24.000","0.990","990.000","","0.000","-99.000","-99.000","-99.000","26.100","","22.800",""
"C0D570","2020-03-22 21:00:00","15.000","0.000","0.000","23.700","0.920","1013.500","","0.000","-99.000","-99.000","-99.000","29.900","","21.600",""
"C0M710","2020-03-22 21:00:00","15.000","243.000","2.100","24.400","0.780","1012.800","","0.000","-99.000","-99.000","-99.000","26.700","","21.900",""
"C0V490","2020-03-22 21:00:00","20.000","298.000","1.100","24.600","0.860","1012.100","","0.000","-99.000","-99.000","-99.000","28.400","","23.700",""
"C0E870","2020-03-22 21:00:00","34.000","20.000","0.300","24.000","0.890","1012.700","","0.000","-99.000","-99.000","-99.000","30.600","","22.700",""
"C0M800","2020-03-22 21:00:00","440.000","0.000","0.000","21.900","0.880","965.500","","0.000","-99.000","-99.000","-99.000","29.600","","18.100",""
"C0A570","2020-03-22 21:00:00","360.000","0.000","0.000","21.000","0.930","975.000","","0.000","-99.000","-99.000","-99.000","27.700","","18.200",""
"C0S790","2020-03-22 21:00:00","236.000","272.000","2.500","22.800","0.880","987.800","","0.000","-99.000","-99.000","-99.000","30.100","","19.600",""
"C0D590","2020-03-22 21:00:00","143.000","0.000","0.000","22.900","0.940","1000.000","","0.000","-99.000","-99.000","-99.000","27.200","","20.800",""
"C0U990","2020-03-22 21:00:00","31.000","252.000","0.700","24.500","0.870","1012.300","","0.000","-99.000","-99.000","-99.000","27.800","","20.100",""
"C0M700","2020-03-22 21:00:00","150.000","89.000","1.400","21.700","0.980","997.900","","0.000","-99.000","-99.000","-99.000","29.600","","19.600",""
"C0A970","2020-03-22 21:00:00","96.000","336.000","4.000","21.700","0.990","1004.900","","0.000","-99.000","-99.000","-99.000","29.400","","20.700",""
"CM0110","2020-03-22 21:00:00","7.000","255.000","1.500","24.100","0.790","1013.800","","-99.000","-99.000","-99.000","-99.000","27.900","","21.800",""
"C0S940","2020-03-22 21:00:00","150.000","19.000","2.400","23.300","0.870","995.600","","0.000","-99.000","-99.000","-99.000","30.800","","21.800",""
"C0X250","2020-03-22 21:00:00","33.000","241.000","0.800","24.100","0.780","1010.400","","0.000","-99.000","-99.000","-99.000","29.200","","21.600",""
"C0K520","2020-03-22 21:00:00","10.000","198.000","0.800","23.300","0.860","1012.100","","0.000","-99.000","-99.000","-99.000","28.700","","21.100",""
"C0Z200","2020-03-22 21:00:00","153.000","0.000","0.100","23.100","0.990","997.800","","0.000","-99.000","-99.000","-99.000","28.200","","17.400",""
"C0V740","2020-03-22 21:00:00","60.000","312.000","0.900","23.900","0.790","1008.100","","0.000","-99.000","-99.000","-99.000","30.400","","20.300",""
"C0V790","2020-03-22 21:00:00","410.000","360.000","1.000","22.400","0.810","967.200","","0.000","-99.000","-99.000","-99.000","30.200","","18.800",""
"C0G860","2020-03-22 21:00:00","45.000","232.000","0.400","24.300","0.840","1008.300","","0.000","-99.000","-99.000","-99.000","29.800","","22.100",""
"C0Z250","2020-03-22 21:00:00","1124.000","185.000","0.600","17.300","0.990","891.400","","0.000","-99.000","-99.000","-99.000","24.600","","14.500",""
"C0K440","2020-03-22 21:00:00","35.000","188.000","0.900","23.200","1.000","1010.400","","0.000","-99.000","-99.000","-99.000","28.600","","21.400",""
"C0A560","2020-03-22 21:00:00","405.000","0.000","0.000","20.800","1.000","969.600","","0.000","-99.000","-99.000","-99.000","28.400","","15.600",""
"C0X190","2020-03-22 21:00:00","10.000","273.000","0.300","24.400","0.790","1012.600","","0.000","-99.000","-99.000","-99.000","27.400","","22.600",""
"C0S950","2020-03-22 21:00:00","415.000","227.000","2.500","22.300","0.930","965.500","","0.000","-99.000","-99.000","-99.000","27.400","","20.200",""
"C0A880","2020-03-22 21:00:00","6.000","0.000","0.000","22.100","0.920","1013.400","","0.000","-99.000","-99.000","-99.000","29.600","","19.600",""
"C0I530","2020-03-22 21:00:00","3014.000","228.000","6.500","6.900","1.000","704.800","","-99.000","15.500","237.000","","8.300","","5.400",""
"C0M670","2020-03-22 21:00:00","43.000","243.000","0.500","23.500","0.830","1009.000","","0.000","-99.000","-99.000","-99.000","29.500","","21.200",""
"C0Z061","2020-03-22 21:00:00","174.000","108.000","0.800","22.500","0.990","997.100","","0.000","-99.000","-99.000","-99.000","30.500","","18.600",""
"C0M730","2020-03-22 21:00:00","40.000","277.000","0.400","24.000","0.810","1009.000","","0.000","-99.000","-99.000","-99.000","30.100","","21.000",""
"C0U750","2020-03-22 21:00:00","398.000","56.000","3.600","19.500","1.000","969.600","","0.000","-99.000","-99.000","-99.000","24.600","","19.200",""
"C0A650","2020-03-22 21:00:00","287.000","0.000","0.000","20.200","1.000","982.800","","0.000","-99.000","-99.000","-99.000","28.900","","16.200",""
"C0K400","2020-03-22 21:00:00","65.000","242.000","0.800","23.500","0.950","1007.500","","0.000","-99.000","-99.000","-99.000","28.800","","20.900",""
"C0I370","2020-03-22 21:00:00","671.000","0.000","0.000","20.600","0.840","940.600","","0.000","-99.000","-99.000","-99.000","27.800","","16.900",""
"C0S750","2020-03-22 21:00:00","2280.000","351.000","1.600","14.900","0.630","776.300","","0.000","7.900","312.000","","19.100","","12.500",""
"C0R650","2020-03-22 21:00:00","29.000","347.000","0.400","24.500","0.870","1011.800","","0.000","-99.000","-99.000","-99.000","30.300","","21.000",""
"C0E740","2020-03-22 21:00:00","27.000","258.000","0.900","23.500","0.950","1006.000","","0.000","-99.000","-99.000","-99.000","30.800","","22.500",""
"C0AI20","2020-03-22 21:00:00","25.000","151.000","0.900","22.900","0.850","1012.800","","0.000","-99.000","-99.000","-99.000","28.000","","21.500",""
"C0E550","2020-03-22 21:00:00","84.000","93.000","0.800","22.800","0.900","1006.200","","0.000","-99.000","-99.000","-99.000","30.400","","20.400",""
"C0X060","2020-03-22 21:00:00","19.000","0.000","0.000","21.100","0.930","1013.600","","0.000","-99.000","-99.000","-99.000","29.700","","19.500",""
"C0R510","2020-03-22 21:00:00","31.000","332.000","0.900","24.800","0.760","1009.600","","0.000","-99.000","-99.000","-99.000","30.200","","21.900",""
"C0AC60","2020-03-22 21:00:00","55.000","30.000","0.500","24.700","0.850","1008.900","","0.000","-99.000","-99.000","-99.000","31.700","","20.500",""
"C0UA70","2020-03-22 21:00:00","547.000","3.000","4.200","19.500","0.990","954.300","","0.000","-99.000","-99.000","-99.000","27.100","","18.400",""
"C0G740","2020-03-22 21:00:00","24.000","191.000","0.900","23.600","0.830","1011.700","","0.000","-99.000","-99.000","-99.000","28.700","","21.200",""
"C0F9N0","2020-03-22 21:00:00","75.000","264.000","2.100","25.300","0.800","1005.100","","0.000","-99.000","-99.000","-99.000","30.300","","22.400",""
"C0F9T0","2020-03-22 21:00:00","111.000","292.000","1.000","24.600","0.810","1000.700","","0.000","-99.000","-99.000","-99.000","29.700","","22.600",""
"C0S710","2020-03-22 21:00:00","382.000","11.000","2.800","22.700","0.890","970.900","","0.000","-99.000","-99.000","-99.000","29.100","","19.200",""
"C0M680","2020-03-22 21:00:00","37.000","239.000","0.400","23.300","0.890","1011.700","","0.000","-99.000","-99.000","-99.000","28.900","","21.200",""
"C0X220","2020-03-22 21:00:00","26.000","235.000","0.800","23.600","0.800","1011.100","","0.000","-99.000","-99.000","-99.000","27.400","","21.300",""
"C0R560","2020-03-22 21:00:00","22.000","320.000","2.300","24.100","0.790","1012.000","","0.000","-99.000","-99.000","-99.000","29.800","","21.400",""
"C0F9P0","2020-03-22 21:00:00","26.000","227.000","1.900","24.300","0.900","1011.800","","0.000","-99.000","-99.000","-99.000","29.000","","22.400",""
"C0O970","2020-03-22 21:00:00","71.000","97.000","1.000","21.500","0.910","1005.800","","0.000","-99.000","-99.000","-99.000","31.000","","19.300",""
"C0F0B0","2020-03-22 21:00:00","311.000","312.000","3.900","23.300","0.850","978.800","","0.000","-99.000","-99.000","-99.000","28.500","","20.200",""
"C0R700","2020-03-22 21:00:00","19.000","327.000","2.900","24.900","0.770","1011.900","","0.000","-99.000","-99.000","-99.000","27.500","","20.300",""
"C0R620","2020-03-22 21:00:00","34.000","287.000","2.600","24.500","0.860","1010.000","","0.000","-99.000","-99.000","-99.000","29.000","","23.100",""
"C0C660","2020-03-22 21:00:00","176.000","307.000","0.900","23.100","0.900","995.400","","0.000","-99.000","-99.000","-99.000","28.900","","19.700",""
"C0SA10","2020-03-22 21:00:00","411.000","72.000","0.400","22.300","0.890","966.800","","0.000","-99.000","-99.000","-99.000","30.100","","20.500",""
"C0M740","2020-03-22 21:00:00","15.000","264.000","0.900","22.900","0.870","1011.900","","0.000","-99.000","-99.000","-99.000","27.700","","20.800",""
"C0K460","2020-03-22 21:00:00","60.000","257.000","2.200","23.500","0.850","1006.600","","0.000","-99.000","-99.000","-99.000","28.500","","21.400",""
"C0X100","2020-03-22 21:00:00","10.000","0.000","0.200","25.200","0.780","1011.000","","0.000","-99.000","-99.000","-99.000","28.300","","23.300",""
"C0K560","2020-03-22 21:00:00","117.000","0.000","0.200","22.000","0.880","1001.700","","0.000","-99.000","-99.000","-99.000","29.900","","20.000",""
"C0R150","2020-03-22 21:00:00","105.000","37.000","0.300","23.900","0.990","1000.900","","0.000","-99.000","-99.000","-99.000","32.200","","20.800",""
"C0S690","2020-03-22 21:00:00","522.000","23.000","1.400","22.600","0.890","954.300","","0.000","-99.000","-99.000","-99.000","28.600","","19.100",""
"C0U870","2020-03-22 21:00:00","474.000","0.000","0.000","21.300","0.940","962.500","","0.000","-99.000","-99.000","-99.000","26.400","","18.800",""
"C0A520","2020-03-22 21:00:00","48.000","0.000","0.100","24.600","0.850","1009.900","","0.000","-99.000","-99.000","-99.000","31.600","","20.700",""
"C0X130","2020-03-22 21:00:00","27.000","0.000","0.100","24.300","0.820","1010.100","","0.000","-99.000","-99.000","-99.000","29.800","","21.900",""
"C0V400","2020-03-22 21:00:00","56.000","116.000","0.900","23.500","0.880","1007.200","","0.000","-99.000","-99.000","-99.000","28.800","","21.200",""
"C0S920","2020-03-22 21:00:00","98.000","330.000","0.400","23.100","0.880","997.100","","0.000","-99.000","-99.000","-99.000","30.300","","19.700",""
"C0V640","2020-03-22 21:00:00","35.000","28.000","0.900","24.700","0.830","1010.000","","0.000","-99.000","-99.000","-99.000","27.700","","21.300",""
"C0AH80","2020-03-22 21:00:00","68.000","0.000","0.200","22.400","0.920","1006.800","","0.000","-99.000","-99.000","-99.000","31.400","","18.800",""
"C0K250","2020-03-22 21:00:00","12.000","194.000","0.700","21.600","0.930","1012.900","","0.000","-99.000","-99.000","-99.000","29.800","","19.400",""
"C0R840","2020-03-22 21:00:00","536.000","297.000","7.600","21.400","-99.000","952.700","","0.000","-99.000","-99.000","-99.000","24.900","","19.300",""
"C0I410","2020-03-22 21:00:00","180.000","214.000","0.900","23.100","0.850","993.300","","0.000","-99.000","-99.000","-99.000","29.400","","20.000",""
"C0M410","2020-03-22 21:00:00","245.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0F9Z0","2020-03-22 21:00:00","3193.000","299.000","6.800","8.100","0.700","699.100","","0.500","15.000","296.000","","13.300","","6.400",""
"C0G810","2020-03-22 21:00:00","26.000","226.000","1.000","24.700","0.830","1009.900","","0.000","-99.000","-99.000","-99.000","30.500","","22.400",""
"C0U650","2020-03-22 21:00:00","442.000","29.000","1.300","21.100","0.950","965.800","","0.000","-99.000","-99.000","-99.000","27.600","","18.900",""
"C0D660","2020-03-22 21:00:00","65.000","267.000","1.400","24.400","0.830","1007.600","","0.000","-99.000","-99.000","-99.000","28.600","","21.400",""
"C0E540","2020-03-22 21:00:00","32.000","0.000","0.100","23.700","0.880","1011.600","","0.000","-99.000","-99.000","-99.000","29.900","","21.900",""
"C0W170","2020-03-22 21:00:00","42.000","45.000","10.100","16.800","0.930","1010.500","","0.500","17.300","14.000","","21.400","","16.000",""
"C0Z150","2020-03-22 21:00:00","27.000","256.000","0.600","24.200","0.900","1011.500","","0.000","-99.000","-99.000","-99.000","26.900","","19.700",""
"C0S840","2020-03-22 21:00:00","22.000","251.000","1.600","22.600","0.890","1011.900","","0.000","-99.000","-99.000","-99.000","31.000","","20.100",""
"C0H9A0","2020-03-22 21:00:00","1595.000","300.000","0.300","15.400","0.830","848.700","","0.000","-99.000","-99.000","-99.000","23.400","","14.900",""
"C0Z300","2020-03-22 21:00:00","182.000","100.000","1.000","23.600","0.990","994.300","","0.000","-99.000","-99.000","-99.000","29.600","","18.800",""
"C0G730","2020-03-22 21:00:00","27.000","186.000","1.600","23.200","0.940","1011.900","","0.000","-99.000","-99.000","-99.000","28.400","","21.200",""
"C0V730","2020-03-22 21:00:00","33.000","323.000","2.000","25.000","0.820","1010.900","","0.000","-99.000","-99.000","-99.000","30.000","","22.100",""
"C0SA00","2020-03-22 21:00:00","466.000","296.000","2.100","21.000","1.000","960.700","","0.000","-99.000","-99.000","-99.000","28.700","","17.700",""
"C0S900","2020-03-22 21:00:00","27.000","279.000","3.200","26.000","0.810","1011.000","","0.000","-99.000","-99.000","-99.000","28.000","","25.000",""
"C0C480","2020-03-22 21:00:00","105.000","0.000","0.000","24.100","0.810","1003.100","","0.000","-99.000","-99.000","-99.000","31.300","","21.100",""
"C0UA60","2020-03-22 21:00:00","566.000","137.000","0.800","20.600","0.990","951.000","","0.000","-99.000","-99.000","-99.000","25.600","","17.100",""
"C0A980","2020-03-22 21:00:00","11.000","336.000","2.200","24.500","0.790","1014.700","","0.000","-99.000","-99.000","-99.000","32.300","","20.600",""
"C0C670","2020-03-22 21:00:00","250.000","329.000","0.600","22.700","0.870","987.200","","0.000","-99.000","-99.000","-99.000","29.000","","19.700",""
"C0K550","2020-03-22 21:00:00","15.000","257.000","0.600","23.500","0.820","1012.900","","0.000","-99.000","-99.000","-99.000","28.400","","20.900",""
"C0R350","2020-03-22 21:00:00","35.000","309.000","2.800","24.100","0.860","1009.600","","0.000","-99.000","-99.000","-99.000","29.500","","20.400",""
"C0T9F0","2020-03-22 21:00:00","251.000","0.000","0.100","22.100","0.900","985.600","","0.000","-99.000","-99.000","-99.000","28.600","","19.900",""
"C0D390","2020-03-22 21:00:00","146.000","0.000","0.000","23.000","0.880","997.100","","0.000","-99.000","-99.000","-99.000","31.300","","19.300",""
"C0E430","2020-03-22 21:00:00","258.000","0.000","0.000","22.300","0.910","989.300","","0.000","-99.000","-99.000","-99.000","31.200","","18.100",""
"C0O990","2020-03-22 21:00:00","18.000","0.000","0.000","22.400","0.990","1011.600","","0.000","-99.000","-99.000","-99.000","30.700","","19.400",""
"CM0010","2020-03-22 21:00:00","68.000","12.000","0.400","23.800","0.790","1008.100","","0.000","-99.000","-99.000","-99.000","31.500","","20.300",""
"C0K500","2020-03-22 21:00:00","12.000","249.000","1.000","23.400","0.860","1011.800","","0.000","-99.000","-99.000","-99.000","29.100","","20.800",""
"C0X260","2020-03-22 21:00:00","39.000","246.000","0.600","23.600","0.850","1010.200","","0.000","-99.000","-99.000","-99.000","28.700","","20.800",""
"C0ACA0","2020-03-22 21:00:00","25.000","16.000","0.800","24.200","0.860","1011.300","","0.000","-99.000","-99.000","-99.000","29.800","","21.600",""
"C0X180","2020-03-22 21:00:00","62.000","0.000","0.000","23.500","0.960","1005.700","","0.000","-99.000","-99.000","-99.000","29.900","","20.700",""
"C0F930","2020-03-22 21:00:00","100.000","323.000","0.600","23.600","0.920","1002.600","","0.000","-99.000","-99.000","-99.000","30.600","","22.800",""
"C0I010","2020-03-22 21:00:00","1562.000","84.000","0.600","16.800","0.750","851.200","","0.000","-99.000","-99.000","-99.000","21.600","","16.300",""
"C0R190","2020-03-22 21:00:00","32.000","0.000","0.100","23.600","0.920","1009.700","","0.000","-99.000","-99.000","-99.000","31.100","","19.900",""
"C0E420","2020-03-22 21:00:00","19.000","224.000","0.400","24.100","0.840","1011.000","","0.000","-99.000","-99.000","-99.000","29.900","","22.100",""
"C0I460","2020-03-22 21:00:00","110.000","217.000","1.500","24.900","0.780","1001.700","","0.000","-99.000","-99.000","-99.000","29.800","","21.500",""
"C0A9F0","2020-03-22 21:00:00","35.000","0.000","0.000","24.600","0.780","1011.600","","0.000","-99.000","-99.000","-99.000","32.500","","22.200",""
"C0F9A0","2020-03-22 21:00:00","425.000","253.000","1.200","22.400","0.900","966.200","","0.000","-99.000","-99.000","-99.000","28.100","","20.600",""
"C0O950","2020-03-22 21:00:00","4.000","0.000","0.000","23.300","0.900","1012.800","","0.000","-99.000","-99.000","-99.000","28.700","","21.400",""
"C0M760","2020-03-22 21:00:00","40.000","246.000","0.900","23.500","0.850","1010.000","","0.000","-99.000","-99.000","-99.000","29.100","","21.200",""
"C0AH70","2020-03-22 21:00:00","34.000","59.000","0.600","24.800","0.720","1011.900","","0.000","-99.000","-99.000","-99.000","32.100","","22.000",""
"C0V250","2020-03-22 21:00:00","298.000","110.000","1.000","21.300","0.940","979.800","","0.000","-99.000","-99.000","-99.000","32.500","","18.300",""
"C0U980","2020-03-22 21:00:00","573.000","30.000","0.700","20.100","0.990","952.100","","0.000","-99.000","-99.000","-99.000","25.900","","16.500",""
"C0S740","2020-03-22 21:00:00","289.000","26.000","2.200","23.000","0.900","981.500","","0.000","-99.000","-99.000","-99.000","29.500","","19.400",""
"C0A940","2020-03-22 21:00:00","49.000","0.000","0.000","22.700","0.930","1010.100","","0.000","-99.000","-99.000","-99.000","30.700","","19.500",""
"C0A920","2020-03-22 21:00:00","196.000","309.000","0.800","22.700","0.880","992.400","","0.000","-99.000","-99.000","-99.000","28.400","","22.100",""
"C0T870","2020-03-22 21:00:00","135.000","0.000","0.000","20.100","0.990","998.800","","0.000","-99.000","-99.000","-99.000","28.200","","17.000",""
"C0O930","2020-03-22 21:00:00","69.000","0.000","0.000","22.800","0.990","1005.600","","0.000","-99.000","-99.000","-99.000","32.100","","19.400",""
"C0AI40","2020-03-22 21:00:00","37.000","310.000","2.100","25.200","0.740","1011.300","","0.000","-99.000","-99.000","-99.000","30.900","","22.700",""
"C0C460","2020-03-22 21:00:00","482.000","0.000","0.000","21.300","0.850","961.900","","0.000","-99.000","-99.000","-99.000","28.700","","17.300",""
"C0E520","2020-03-22 21:00:00","320.000","0.000","0.200","22.000","0.930","979.300","","0.000","-99.000","-99.000","-99.000","29.600","","19.900",""
"C0T9D0","2020-03-22 21:00:00","7.000","0.000","0.100","22.600","0.970","1014.500","","0.000","-99.000","-99.000","-99.000","30.000","","20.300",""
"C0I390","2020-03-22 21:00:00","1184.000","98.000","1.900","18.700","0.780","888.600","","0.000","-99.000","-99.000","-99.000","24.200","","14.800",""
"C0B020","2020-03-22 21:00:00","86.000","15.000","3.800","22.400","0.910","1003.900","","0.000","8.900","8.000","","29.400","","21.700",""
"CM0170","2020-03-22 21:00:00","106.000","229.000","1.600","22.100","0.990","1003.200","","0.000","-99.000","-99.000","-99.000","28.000","","20.400",""
"C0F860","2020-03-22 21:00:00","2215.000","214.000","1.500","14.800","0.720","783.900","","0.000","-99.000","-99.000","-99.000","17.700","","12.800",""
"C0U890","2020-03-22 21:00:00","116.000","0.000","0.200","24.200","0.990","1002.900","","0.000","-99.000","-99.000","-99.000","27.800","","19.600",""
"C0G800","2020-03-22 21:00:00","15.000","233.000","1.900","23.400","0.990","1012.300","","0.000","-99.000","-99.000","-99.000","28.700","","21.300",""
"C0F850","2020-03-22 21:00:00","379.000","0.000","0.000","21.900","0.880","970.600","","0.000","-99.000","-99.000","-99.000","28.700","","19.100",""
"C0AH50","2020-03-22 21:00:00","275.000","302.000","3.000","22.300","0.990","983.900","","0.000","-99.000","-99.000","-99.000","28.500","","20.900",""
"C0Z160","2020-03-22 21:00:00","124.000","0.000","0.100","23.600","0.880","1003.100","","0.000","-99.000","-99.000","-99.000","28.200","","18.500",""
"C0T900","2020-03-22 21:00:00","160.000","0.000","0.000","21.400","0.920","994.600","","0.000","-99.000","-99.000","-99.000","28.500","","17.900",""
"C0F9V0","2020-03-22 21:00:00","525.000","302.000","2.200","22.000","0.910","956.000","","0.000","-99.000","-99.000","-99.000","28.200","","19.700",""
"C0UA20","2020-03-22 21:00:00","2619.000","211.000","3.500","8.900","0.910","-99.000","","0.000","-99.000","-99.000","-99.000","16.100","","8.600",""
"C0M850","2020-03-22 21:00:00","695.000","0.000","0.000","20.500","0.980","936.100","","0.000","-99.000","-99.000","-99.000","30.100","","17.800",""
"C0C620","2020-03-22 21:00:00","19.000","341.000","0.800","24.500","0.880","1011.800","","0.000","-99.000","-99.000","-99.000","30.700","","20.600",""
"C0I360","2020-03-22 21:00:00","300.000","35.000","3.400","23.200","0.820","979.300","","0.000","-99.000","-99.000","-99.000","28.100","","19.600",""
"C0M810","2020-03-22 21:00:00","1354.000","155.000","0.300","18.400","0.890","868.600","","0.000","-99.000","-99.000","-99.000","24.200","","16.200",""
"C0AC80","2020-03-22 21:00:00","40.000","75.000","2.700","23.700","0.870","1010.400","","0.000","-99.000","-99.000","-99.000","31.500","","19.600",""
"CM0140","2020-03-22 21:00:00","26.000","55.000","1.400","26.200","0.690","1010.300","","0.000","-99.000","-99.000","-99.000","28.300","","23.300",""
"C0SA20","2020-03-22 21:00:00","857.000","8.000","1.100","20.700","0.850","918.600","","0.000","-99.000","-99.000","-99.000","29.000","","16.800",""
"C0K490","2020-03-22 21:00:00","91.000","294.000","0.600","22.400","0.860","1003.800","","0.000","-99.000","-99.000","-99.000","28.900","","20.500",""
"C0V820","2020-03-22 21:00:00","441.000","0.000","0.000","19.900","0.990","966.700","","0.000","-99.000","-99.000","-99.000","30.300","","17.500",""
"C0S810","2020-03-22 21:00:00","65.000","333.000","1.800","23.700","0.870","1007.600","","0.000","-99.000","-99.000","-99.000","30.800","","22.300",""
"C0R580","2020-03-22 21:00:00","10.000","1.000","2.400","24.200","0.830","1012.700","","0.000","-99.000","-99.000","-99.000","28.800","","21.000",""
"C0Z330","2020-03-22 21:00:00","488.000","360.000","1.200","20.500","0.980","961.000","","0.000","-99.000","-99.000","-99.000","29.900","","19.000",""
"C0E590","2020-03-22 21:00:00","40.000","265.000","0.600","23.400","0.870","1009.000","","0.000","-99.000","-99.000","-99.000","29.500","","21.800",""
"C0D540","2020-03-22 21:00:00","227.000","52.000","0.400","22.400","0.910","990.200","","0.500","-99.000","-99.000","-99.000","30.900","","19.100",""
"C0K420","2020-03-22 21:00:00","42.000","229.000","1.600","23.700","0.820","1009.300","","0.000","-99.000","-99.000","-99.000","29.400","","21.200",""
"C0Z180","2020-03-22 21:00:00","34.000","337.000","1.100","24.000","0.820","1010.100","","0.000","-99.000","-99.000","-99.000","27.500","","20.400",""
"C0AD10","2020-03-22 21:00:00","27.000","70.000","0.600","24.200","0.870","1012.100","","0.000","-99.000","-99.000","-99.000","29.700","","21.500",""
"C0M720","2020-03-22 21:00:00","225.000","0.000","0.000","21.900","0.890","988.500","","0.000","-99.000","-99.000","-99.000","28.000","","20.300",""
"C0V450","2020-03-22 21:00:00","51.000","338.000","1.200","24.300","0.800","1008.000","","0.000","-99.000","-99.000","-99.000","29.500","","20.500",""
"C0R280","2020-03-22 21:00:00","242.000","196.000","0.900","22.800","0.870","986.100","","0.000","-99.000","-99.000","-99.000","27.800","","20.500",""
"C0E610","2020-03-22 21:00:00","850.000","0.000","0.000","19.800","0.890","921.600","","0.000","-99.000","-99.000","-99.000","25.100","","16.800",""
"C0V610","2020-03-22 21:00:00","22.000","338.000","1.600","24.300","0.820","1011.500","","0.000","-99.000","-99.000","-99.000","27.500","","22.000",""
"C0Z310","2020-03-22 21:00:00","59.000","6.000","1.300","23.500","0.990","1008.200","","0.000","-99.000","-99.000","-99.000","28.500","","21.200",""
"C0S700","2020-03-22 21:00:00","507.000","104.000","0.600","20.200","0.970","957.500","","0.000","-99.000","-99.000","-99.000","27.000","","17.200",""
"C0T9G0","2020-03-22 21:00:00","605.000","0.000","0.100","20.700","0.990","948.700","","0.000","-99.000","-99.000","-99.000","25.600","","18.500",""
"C0U520","2020-03-22 21:00:00","517.000","0.000","0.000","21.000","0.990","959.500","","0.000","-99.000","-99.000","-99.000","27.700","","16.900",""
"C0E750","2020-03-22 21:00:00","62.000","109.000","0.700","24.500","0.790","1007.200","","0.000","-99.000","-99.000","-99.000","30.400","","22.700",""
"C0G660","2020-03-22 21:00:00","27.000","230.000","0.600","23.800","0.910","1012.400","","0.000","-99.000","-99.000","-99.000","31.000","","21.300",""
"C0U720","2020-03-22 21:00:00","1260.000","302.000","0.400","17.700","0.990","889.300","","0.000","-99.000","-99.000","-99.000","23.000","","15.800",""
"C0R690","2020-03-22 21:00:00","248.000","317.000","0.800","22.300","0.910","984.500","","0.000","-99.000","-99.000","-99.000","28.200","","20.600",""
"C0X150","2020-03-22 21:00:00","18.000","237.000","0.500","24.800","0.810","1013.300","","0.000","-99.000","-99.000","-99.000","29.200","","22.100",""
"C0Z050","2020-03-22 21:00:00","830.000","263.000","0.500","19.000","0.900","924.000","","0.000","-99.000","-99.000","-99.000","25.200","","16.800",""
"C0I490","2020-03-22 21:00:00","1601.000","90.000","1.200","16.800","0.750","844.900","","0.000","-99.000","-99.000","-99.000","24.300","","16.500",""
"C0I090","2020-03-22 21:00:00","910.000","240.000","0.300","21.300","0.660","914.600","","0.000","-99.000","-99.000","-99.000","23.100","","16.600",""
"C0X240","2020-03-22 21:00:00","394.000","172.000","0.800","18.900","0.880","970.400","","0.000","-99.000","-99.000","-99.000","27.700","","18.100",""
"C0S990","2020-03-22 21:00:00","409.000","93.000","1.100","22.600","0.920","967.600","","0.000","-99.000","-99.000","-99.000","29.400","","20.600",""
"C0E850","2020-03-22 21:00:00","104.000","28.000","0.500","23.300","0.870","1002.800","","0.000","-99.000","-99.000","-99.000","30.400","","18.500",""
"C0T9B0","2020-03-22 21:00:00","558.000","0.000","0.000","20.900","0.940","953.000","","0.000","-99.000","-99.000","-99.000","24.900","","19.000",""
"C0G650","2020-03-22 21:00:00","34.000","201.000","0.500","24.300","0.940","1010.100","","0.000","-99.000","-99.000","-99.000","30.300","","22.400",""
"C0K580","2020-03-22 21:00:00","26.000","227.000","1.400","23.300","0.990","1012.600","","0.000","-99.000","-99.000","-99.000","29.400","","20.400",""
"C0X050","2020-03-22 21:00:00","25.000","0.000","0.000","23.100","0.940","1010.200","","0.000","-99.000","-99.000","-99.000","30.500","","20.500",""
"CM0100","2020-03-22 21:00:00","25.000","326.000","0.900","24.600","0.800","1012.300","","0.000","-99.000","-99.000","-99.000","28.400","","20.800",""
"C0AC70","2020-03-22 21:00:00","71.000","0.000","0.000","24.200","0.840","1007.100","","0.000","-99.000","-99.000","-99.000","31.900","","21.100",""
"CM0130","2020-03-22 21:00:00","11.000","235.000","2.200","24.800","0.730","1013.700","","0.000","-99.000","-99.000","-99.000","25.900","","22.900",""
"C0W110","2020-03-22 21:00:00","16.000","24.000","9.500","17.400","0.880","1015.100","","0.000","17.600","24.000","","23.700","","16.400",""
"C0R670","2020-03-22 21:00:00","26.000","94.000","0.300","24.500","0.830","1012.000","","0.000","-99.000","-99.000","-99.000","28.100","","21.600",""
"C0X120","2020-03-22 21:00:00","28.000","223.000","1.000","24.500","0.810","1011.900","","0.000","-99.000","-99.000","-99.000","29.000","","22.100",""
